id,status_group
25195.0,functional
69193.0,functional
50036.0,functional
59105.0,functional
72744.0,functional
40423.0,functional
1265.0,functional
54950.0,functional
10683.0,non functional
48758.0,non functional
48213.0,functional
73119.0,non functional
38419.0,non functional
58281.0,functional
54170.0,functional
13103.0,functional
7695.0,functional
26859.0,functional
16197.0,non functional
46654.0,functional
46033.0,functional
69338.0,functional
24076.0,functional
60671.0,functional
65823.0,functional
41610.0,non functional
62955.0,non functional
39290.0,functional
60234.0,functional
29132.0,functional
47696.0,non functional
12779.0,non functional
65903.0,functional
58035.0,functional
70100.0,functional
54936.0,non functional
43073.0,functional
61876.0,functional
60317.0,non functional
33653.0,non functional
42389.0,non functional
24769.0,functional
40854.0,functional
1714.0,non functional
27708.0,functional
41753.0,functional
65273.0,non functional
13488.0,functional
55654.0,non functional
2939.0,functional
70353.0,non functional
799.0,functional
2493.0,functional
14850.0,non functional
17235.0,functional
69626.0,non functional
24256.0,functional
35505.0,functional
63395.0,functional
46971.0,functional
4422.0,functional
45199.0,functional
24104.0,functional
37598.0,functional
29507.0,non functional
19752.0,non functional
50424.0,functional
69426.0,functional
46486.0,non functional
52356.0,functional
44877.0,functional
9857.0,functional
55808.0,functional
32347.0,functional
22350.0,functional
23139.0,functional
68301.0,functional
8480.0,non functional
30759.0,functional
14760.0,non functional
30079.0,non functional
56176.0,non functional
21422.0,non functional
53075.0,functional
13785.0,functional
27588.0,non functional
37540.0,functional
10876.0,functional
21129.0,functional
18305.0,functional
24716.0,functional
28634.0,functional
56639.0,functional
12863.0,functional
13347.0,functional
23443.0,non functional
9922.0,non functional
1712.0,functional
24463.0,functional
56329.0,functional
90.0,non functional
37085.0,functional
64035.0,functional
46817.0,functional
44622.0,functional
66165.0,functional
67100.0,functional
11305.0,non functional
31722.0,non functional
39493.0,non functional
38574.0,non functional
62742.0,functional
11709.0,functional
34902.0,non functional
18861.0,non functional
71735.0,non functional
38399.0,functional
12378.0,functional
25889.0,functional
30615.0,functional
40822.0,non functional
57971.0,non functional
72663.0,non functional
1005.0,functional
62019.0,functional
25482.0,functional
56928.0,non functional
68252.0,functional
63578.0,functional
42879.0,functional
61919.0,non functional
51846.0,functional
1313.0,functional
74209.0,functional
24153.0,non functional
64834.0,functional needs repair
25681.0,functional
9028.0,functional needs repair
9555.0,functional
22192.0,functional
6080.0,non functional
19760.0,functional
11589.0,functional
53679.0,non functional
38562.0,non functional
58660.0,non functional
13251.0,non functional
69841.0,functional
3951.0,non functional
55977.0,non functional
71323.0,functional
8017.0,functional
68061.0,non functional
73093.0,functional
19366.0,functional
13186.0,non functional
8629.0,non functional
22555.0,non functional
56729.0,functional
60115.0,non functional
50647.0,functional
25323.0,functional
2005.0,functional needs repair
32590.0,non functional
55888.0,non functional
31894.0,functional
8341.0,non functional
71668.0,functional
4461.0,functional
55536.0,functional
49233.0,functional
36262.0,functional
53150.0,non functional
12816.0,functional
47244.0,functional
37620.0,functional
46446.0,functional
36994.0,non functional
2387.0,functional
29562.0,non functional
11172.0,functional
37239.0,functional
33981.0,functional
62693.0,non functional
14386.0,non functional
6162.0,functional
52573.0,functional needs repair
8414.0,non functional
63739.0,functional
36413.0,functional
27992.0,functional
45650.0,functional
63193.0,functional
69151.0,functional
26650.0,non functional
51900.0,functional
16403.0,non functional
61742.0,non functional
33525.0,functional
32499.0,non functional
60050.0,non functional
1543.0,functional
26049.0,non functional
1211.0,functional
63008.0,functional
19786.0,functional
63010.0,functional
56542.0,non functional
1149.0,functional
32642.0,non functional
24548.0,functional
31159.0,functional
65746.0,functional
54389.0,functional
53619.0,non functional
37712.0,functional
45351.0,functional
18234.0,functional
63045.0,functional
45051.0,functional
43010.0,non functional
53532.0,non functional
45670.0,functional
16810.0,functional
63253.0,non functional
55110.0,functional
42752.0,non functional
37309.0,non functional
22788.0,functional
62318.0,non functional
71262.0,functional
73283.0,functional
16749.0,non functional
65949.0,functional
1653.0,functional
42059.0,functional
50906.0,non functional
40190.0,functional
50336.0,non functional
12020.0,functional
56644.0,functional
50949.0,functional
39756.0,functional
62917.0,non functional
34076.0,non functional
36307.0,functional
50754.0,non functional
54767.0,functional
35685.0,functional needs repair
68667.0,non functional
58714.0,functional
14418.0,functional
7914.0,functional
31467.0,non functional
21916.0,functional
6396.0,functional
56228.0,non functional
1458.0,functional
56149.0,functional
62306.0,non functional
5143.0,functional
37213.0,functional
34595.0,functional
15981.0,non functional
19238.0,non functional
54463.0,functional
53349.0,functional
4696.0,functional
54663.0,functional
16949.0,non functional
40895.0,functional
42250.0,functional
9675.0,non functional
50382.0,functional
15115.0,functional
73775.0,functional
2027.0,functional
11694.0,functional
67934.0,functional
56923.0,functional
44371.0,functional
7978.0,non functional
40196.0,functional
60758.0,non functional
56308.0,functional
27273.0,non functional
16086.0,functional
33285.0,functional
63940.0,non functional
19839.0,functional
48337.0,functional
13562.0,non functional
8778.0,non functional
37983.0,functional
71991.0,functional
52554.0,functional
7974.0,non functional
26466.0,functional
2966.0,functional
15435.0,functional
65411.0,functional
14473.0,non functional
49383.0,functional
63681.0,functional needs repair
55898.0,functional
10879.0,functional
8011.0,functional
43388.0,functional
26423.0,functional
19940.0,non functional
59374.0,non functional
51191.0,functional
46502.0,functional
18839.0,non functional
71868.0,functional
23402.0,functional
57843.0,functional
32984.0,non functional
21559.0,functional
66613.0,functional
25631.0,functional
23823.0,functional
55223.0,functional
61902.0,functional
16845.0,non functional
23676.0,functional
31662.0,non functional
8450.0,non functional
24733.0,non functional
49198.0,functional
71291.0,functional needs repair
19277.0,functional
38710.0,functional
35699.0,functional
51114.0,functional
13971.0,functional
7134.0,functional
50889.0,non functional
63777.0,functional
49784.0,functional
70711.0,functional needs repair
45908.0,functional
8801.0,functional needs repair
34120.0,functional
46118.0,functional needs repair
14711.0,functional
61699.0,non functional
10762.0,functional
70271.0,non functional
68793.0,functional
62419.0,functional
7293.0,functional
23856.0,functional
41292.0,non functional
11648.0,functional
58421.0,functional
24709.0,functional
43869.0,functional
5527.0,functional
45462.0,functional
63012.0,functional
70191.0,non functional
66194.0,functional
59349.0,functional needs repair
44031.0,non functional
27596.0,functional
67690.0,functional
14339.0,functional
34429.0,functional
50923.0,non functional
42973.0,functional
12372.0,non functional
32998.0,non functional
48183.0,non functional
20178.0,functional
6213.0,functional
40520.0,functional
19532.0,non functional
41083.0,functional
50349.0,functional
44540.0,functional
10.0,non functional
9864.0,functional
72487.0,non functional
68186.0,functional
69949.0,non functional
20191.0,functional
23621.0,functional
50360.0,functional
19567.0,non functional
37692.0,functional
72519.0,non functional
15829.0,non functional
35490.0,functional
70196.0,functional
69975.0,non functional
74118.0,functional
43080.0,functional
70998.0,non functional
13035.0,functional
54117.0,functional
26186.0,functional
6242.0,non functional
36549.0,non functional
16302.0,functional
37568.0,functional
42094.0,non functional
27979.0,functional
42768.0,functional
51644.0,functional
30297.0,non functional
46805.0,functional
24934.0,non functional
61215.0,functional
45916.0,functional
49783.0,functional
23980.0,functional
29910.0,functional
28396.0,functional
63785.0,non functional
36788.0,non functional
16528.0,functional needs repair
7713.0,functional
72843.0,functional
58683.0,non functional
66555.0,non functional
51012.0,functional
26955.0,non functional
51886.0,functional
12119.0,functional needs repair
27189.0,non functional
3719.0,functional
895.0,non functional
67830.0,functional
51242.0,functional
52440.0,non functional
26426.0,non functional
73153.0,functional
51205.0,functional
30033.0,functional
28124.0,functional needs repair
38541.0,functional
72.0,functional
39772.0,functional
65316.0,functional
22676.0,functional
31294.0,functional
45076.0,functional
67709.0,non functional
33112.0,functional
28183.0,functional
8497.0,functional
29430.0,functional
61752.0,functional
19422.0,non functional
16903.0,functional
963.0,non functional
68008.0,non functional
44308.0,non functional
39294.0,non functional
18719.0,functional
63516.0,functional
32704.0,functional
67468.0,functional
34061.0,functional
71974.0,functional
59132.0,functional
60460.0,functional
48699.0,functional
68015.0,functional
57801.0,functional
16954.0,non functional
5156.0,non functional
58803.0,non functional
40126.0,non functional
46598.0,functional
31818.0,non functional
53429.0,non functional
31155.0,functional
45435.0,functional
62699.0,non functional
7233.0,functional
25166.0,non functional
26892.0,non functional
57374.0,non functional
14044.0,non functional
45100.0,non functional
63407.0,functional
49087.0,functional
2876.0,functional
8510.0,functional
1163.0,non functional
38903.0,functional
15342.0,functional
59381.0,non functional
38372.0,functional
16605.0,functional
10414.0,functional
55852.0,functional
19824.0,non functional
4276.0,functional
73325.0,non functional
58981.0,non functional
28050.0,non functional
47842.0,functional needs repair
36471.0,non functional
42072.0,functional
45613.0,functional
15744.0,functional
8106.0,functional
22460.0,functional
20063.0,functional
59768.0,functional
63293.0,functional
141.0,functional
6542.0,functional
15262.0,functional
4943.0,functional
9111.0,non functional
50030.0,non functional
6944.0,non functional
61772.0,non functional
48494.0,functional
26934.0,non functional
34040.0,non functional
61608.0,functional
69176.0,functional
64849.0,non functional
19983.0,functional
64985.0,functional
29425.0,functional
12881.0,functional
38052.0,non functional
29895.0,non functional
6333.0,functional needs repair
7135.0,non functional
13044.0,non functional
24832.0,functional
12883.0,non functional
66043.0,non functional
66724.0,functional needs repair
2043.0,functional
64545.0,functional
45525.0,non functional
16304.0,functional
18548.0,functional
33577.0,functional
21813.0,functional
23524.0,non functional
9174.0,non functional
31827.0,functional
647.0,functional
70475.0,functional
14957.0,functional
65749.0,functional
47711.0,functional
23988.0,non functional
9321.0,functional
67072.0,functional
40945.0,non functional
63507.0,non functional
28438.0,functional
37265.0,functional
65696.0,functional
3861.0,functional
68208.0,functional
46929.0,functional
64228.0,functional
37816.0,non functional
31809.0,non functional
18040.0,functional
8950.0,functional
56229.0,non functional
11859.0,non functional
31759.0,functional
37125.0,non functional
21961.0,functional
56601.0,functional
61269.0,functional
33277.0,non functional
51021.0,functional
54626.0,non functional
19903.0,functional
36017.0,non functional
26830.0,non functional
57331.0,functional
34553.0,functional
59843.0,functional
57575.0,functional
11335.0,non functional
13145.0,functional
42121.0,functional
16940.0,functional needs repair
37477.0,functional
22727.0,functional
63598.0,functional
44353.0,functional
53658.0,functional
19737.0,functional
19990.0,non functional
5237.0,functional
62222.0,functional
12902.0,functional
44967.0,functional
7937.0,functional
32948.0,non functional
55259.0,functional
43985.0,functional
46924.0,functional
15678.0,non functional
69815.0,functional
25269.0,functional
25972.0,non functional
48697.0,non functional
10525.0,functional
59333.0,non functional
55988.0,functional
3949.0,non functional
61964.0,non functional
155.0,non functional
35257.0,non functional
43066.0,non functional
48024.0,non functional
51224.0,functional
44891.0,non functional
55407.0,functional
71866.0,non functional
9734.0,functional
32113.0,functional
69770.0,non functional
18286.0,functional needs repair
63378.0,non functional
38560.0,functional
35790.0,functional
14852.0,functional
14114.0,non functional
61376.0,non functional
34424.0,non functional
13461.0,functional
47223.0,non functional
71048.0,functional
1781.0,non functional
73317.0,functional
58146.0,non functional
73438.0,non functional
1822.0,non functional
53257.0,non functional
56453.0,non functional
685.0,non functional
44528.0,functional needs repair
29939.0,non functional
21714.0,functional
37257.0,non functional
49549.0,functional
8173.0,functional
36382.0,non functional
28869.0,functional needs repair
71500.0,functional
41699.0,non functional
63260.0,functional
64859.0,functional
5443.0,functional
4737.0,functional
47808.0,non functional
992.0,non functional
55002.0,non functional
32467.0,functional needs repair
42660.0,functional
68458.0,functional
21711.0,non functional
27953.0,functional
20344.0,functional
36260.0,functional
12702.0,functional
21463.0,non functional
66013.0,functional
28849.0,functional
67257.0,non functional
63384.0,functional
71802.0,non functional
60610.0,non functional
31707.0,non functional
39316.0,functional
43625.0,functional
26101.0,functional
7883.0,functional
64769.0,functional
39463.0,non functional
74181.0,functional
73897.0,non functional
74153.0,functional
33704.0,functional
17126.0,non functional
47447.0,non functional
51247.0,functional
67533.0,functional
6533.0,functional
14468.0,functional
71872.0,functional
22342.0,functional
4559.0,functional
26044.0,non functional
12750.0,functional
27398.0,functional
28874.0,non functional
71495.0,functional
37808.0,functional
29509.0,functional
15775.0,functional
16117.0,functional
61746.0,functional
3784.0,functional
61903.0,functional
8142.0,functional
26610.0,functional
11203.0,functional
67195.0,non functional
39860.0,non functional
47437.0,functional
12399.0,functional
40888.0,functional
63657.0,functional
70866.0,functional
63182.0,functional needs repair
34916.0,functional
37248.0,functional
48590.0,functional
68360.0,functional
53358.0,functional
69464.0,functional
24090.0,functional
17158.0,non functional
48134.0,non functional
31991.0,functional
30548.0,functional
59607.0,non functional
68062.0,functional
72158.0,functional
33210.0,functional
51434.0,functional
25649.0,functional
48561.0,non functional
43678.0,non functional
1887.0,functional
37609.0,functional
12670.0,functional
20612.0,non functional
51496.0,non functional
51516.0,functional
64631.0,non functional
61247.0,functional
2753.0,non functional
10603.0,non functional
30964.0,functional
64158.0,non functional
27013.0,functional
34866.0,functional
57067.0,functional
48499.0,functional
27399.0,functional
47334.0,functional
46672.0,functional
17559.0,non functional
629.0,non functional
36620.0,functional
59794.0,functional
6048.0,functional
34798.0,functional
46450.0,non functional
39612.0,functional
24083.0,non functional
56047.0,non functional
5456.0,non functional
67961.0,functional
48719.0,functional
68999.0,functional
71751.0,functional
7084.0,functional
12644.0,functional
42842.0,functional
57583.0,functional
18171.0,non functional
5316.0,functional
18945.0,functional
19707.0,functional
70734.0,functional
11280.0,functional
69969.0,functional
10345.0,functional
69992.0,non functional
13378.0,functional
60813.0,functional
24517.0,functional
67270.0,non functional
35400.0,non functional
13712.0,functional
53254.0,non functional
68340.0,functional
68714.0,functional
18944.0,functional
52114.0,non functional
17597.0,functional
60847.0,non functional
34757.0,functional
39539.0,functional
16799.0,functional
68112.0,functional
52118.0,functional
20660.0,functional
65885.0,functional
21520.0,non functional
31114.0,functional
22708.0,functional
52296.0,functional
71498.0,functional
57034.0,functional
71733.0,non functional
31417.0,non functional
29958.0,functional
60931.0,functional
50205.0,functional
71233.0,non functional
22586.0,functional
53543.0,functional
40813.0,non functional
35850.0,non functional
27728.0,functional
67323.0,functional
55713.0,functional
893.0,functional
28002.0,functional
31475.0,functional
36465.0,functional
63198.0,non functional
32935.0,non functional
27989.0,functional
45955.0,non functional
31925.0,functional
4217.0,non functional
55178.0,functional
16277.0,functional
42198.0,functional
67792.0,functional
5026.0,functional
15902.0,functional
62846.0,functional
63063.0,functional
52959.0,functional
51817.0,functional
43049.0,functional
1721.0,non functional
23655.0,functional
50177.0,non functional
68410.0,functional
47820.0,functional
23638.0,non functional
52868.0,functional
43194.0,non functional
54800.0,functional
53596.0,functional
44296.0,functional
62012.0,functional
10798.0,functional
65548.0,functional
31089.0,functional
73977.0,functional
28997.0,non functional
37767.0,non functional
73118.0,functional
21130.0,functional
24449.0,non functional
33856.0,functional
44712.0,functional
61179.0,functional
63580.0,functional needs repair
56465.0,non functional
43171.0,functional
807.0,functional
20734.0,functional needs repair
28158.0,non functional
56363.0,non functional
25537.0,functional
66977.0,non functional
9326.0,functional
72109.0,functional
35835.0,functional
8315.0,functional
36836.0,functional needs repair
28577.0,functional
29624.0,functional
47343.0,non functional
53401.0,functional
37014.0,non functional
66226.0,functional
49776.0,non functional
56931.0,functional
32462.0,functional
7515.0,functional
73360.0,functional
36248.0,functional
3703.0,functional
8812.0,non functional
52186.0,non functional
10027.0,functional
33735.0,non functional
6647.0,functional
36752.0,functional
70605.0,functional
69208.0,non functional
36961.0,functional
2723.0,non functional
28460.0,functional
66744.0,functional
69098.0,non functional
26020.0,functional
18906.0,non functional
12740.0,non functional
52397.0,non functional
2150.0,functional
16504.0,functional
1499.0,functional
56965.0,non functional
4261.0,non functional
57140.0,functional
26347.0,functional
69863.0,non functional
59024.0,functional
29550.0,functional
61105.0,functional
48539.0,functional
54504.0,functional
63512.0,functional
34868.0,non functional
8320.0,functional
10202.0,functional
25264.0,non functional
13089.0,functional
60120.0,functional
64567.0,non functional
1554.0,functional
71781.0,functional
1670.0,functional
56256.0,non functional
34671.0,non functional
51177.0,functional needs repair
44188.0,functional
6749.0,non functional
20227.0,functional
26170.0,functional
24172.0,functional
32509.0,functional
72369.0,functional
67946.0,functional
38173.0,functional
50822.0,non functional
30825.0,functional
34789.0,functional
54878.0,non functional
25800.0,non functional
9048.0,functional
7562.0,functional
10022.0,functional
63044.0,functional
59539.0,non functional
35448.0,non functional
6452.0,functional
4384.0,non functional
50032.0,non functional
21930.0,functional
41920.0,functional needs repair
14831.0,functional
6098.0,non functional
34115.0,functional
72003.0,non functional
36604.0,functional
12107.0,functional
24493.0,non functional
16531.0,functional
15285.0,non functional
20368.0,non functional
7701.0,functional
30373.0,functional
2477.0,functional needs repair
43670.0,functional
8625.0,functional
67852.0,functional
39451.0,functional
5075.0,non functional
46767.0,functional
49351.0,functional
56383.0,non functional
22440.0,functional
69629.0,functional
32730.0,non functional
4263.0,non functional
49706.0,non functional
55186.0,non functional
34098.0,non functional
5696.0,functional
39202.0,functional
58401.0,functional
8876.0,non functional
59709.0,functional
69319.0,non functional
55657.0,functional
39297.0,functional
19108.0,non functional
17955.0,non functional
23447.0,non functional
23933.0,functional
64327.0,functional
48534.0,functional
27275.0,non functional
44938.0,non functional
54383.0,functional
23395.0,non functional
40059.0,non functional
37574.0,functional
35014.0,functional
70292.0,non functional
14696.0,functional
68206.0,non functional
53852.0,functional
49737.0,functional
57612.0,non functional
14716.0,functional needs repair
25789.0,functional
22947.0,non functional
42080.0,functional
37336.0,non functional
309.0,functional
29925.0,non functional
53896.0,non functional
36690.0,functional
66815.0,functional
14684.0,functional
67935.0,functional
48724.0,functional
60341.0,non functional
33720.0,non functional
6820.0,functional
15885.0,functional
40080.0,non functional
34738.0,non functional
51308.0,functional
21718.0,non functional
4969.0,non functional
28561.0,functional
32841.0,functional
50452.0,functional
27481.0,functional
7734.0,functional
4073.0,functional
4979.0,functional
21178.0,non functional
29342.0,functional
56098.0,non functional
64335.0,functional
20553.0,functional
39829.0,functional
68068.0,functional
65422.0,functional
27612.0,functional needs repair
46831.0,non functional
69275.0,non functional
35309.0,non functional
54588.0,functional
44245.0,functional
1814.0,non functional
32001.0,functional
5051.0,non functional
36777.0,non functional
23967.0,functional
60695.0,non functional
35148.0,non functional
12738.0,functional needs repair
71944.0,functional
34997.0,functional
52598.0,non functional
36749.0,non functional
45600.0,functional
66990.0,functional
18921.0,functional
37356.0,functional
58.0,functional
2782.0,non functional
3121.0,non functional
68176.0,functional
63904.0,functional
31712.0,functional
64884.0,functional
72931.0,non functional
13671.0,functional
40406.0,functional
55418.0,functional
17463.0,functional
5389.0,non functional
65507.0,functional
43276.0,functional
41495.0,functional
69853.0,functional
5371.0,functional
26511.0,functional
69359.0,functional
26150.0,functional
39377.0,functional
57930.0,non functional
16562.0,non functional
61531.0,functional
22439.0,non functional
2999.0,functional
16841.0,non functional
60305.0,functional
60381.0,non functional
10455.0,functional
27098.0,functional
2371.0,functional
41127.0,functional
28373.0,non functional
45393.0,functional
67071.0,functional
49869.0,non functional
22351.0,functional
34038.0,non functional
44723.0,non functional
60154.0,functional
1942.0,functional
10257.0,non functional
12205.0,functional
55314.0,functional
23061.0,functional
55893.0,functional
48904.0,non functional
4546.0,functional
39558.0,non functional
49653.0,functional
39155.0,non functional
13072.0,functional
12106.0,functional
4207.0,functional needs repair
24327.0,functional
49540.0,functional
41080.0,functional
6189.0,functional
32663.0,functional
64314.0,functional
39791.0,non functional
57167.0,functional
11825.0,non functional
42656.0,functional
54607.0,functional
45579.0,functional
46932.0,functional
22209.0,functional
32015.0,functional
40793.0,functional
39981.0,functional
49713.0,functional
55534.0,functional
7783.0,functional
55098.0,functional
43479.0,non functional
53743.0,functional
23114.0,non functional
56530.0,functional
16656.0,functional needs repair
54755.0,functional
45264.0,non functional
28254.0,functional
14881.0,non functional
72509.0,non functional
30918.0,functional
22375.0,functional
38421.0,functional
58294.0,functional
22382.0,functional
22123.0,functional
65169.0,functional
54001.0,functional
15617.0,functional
66813.0,non functional
49733.0,non functional
8032.0,non functional
43522.0,functional
20920.0,non functional
30176.0,functional
40600.0,functional
52695.0,non functional
24915.0,functional
62297.0,functional
37005.0,functional
22349.0,functional
47685.0,functional
61162.0,functional
9722.0,functional
42191.0,functional
1591.0,non functional
1749.0,non functional
5328.0,non functional
21706.0,functional
72641.0,non functional
36576.0,non functional
29593.0,functional
29747.0,functional
24722.0,functional
2589.0,functional
12772.0,functional needs repair
45968.0,functional
7694.0,functional
70721.0,non functional
54752.0,functional
15631.0,functional
15196.0,non functional
27491.0,non functional
58886.0,functional
11452.0,non functional
68595.0,non functional
17010.0,functional
32389.0,non functional
70251.0,non functional
61037.0,functional
28646.0,functional
64279.0,functional
23914.0,functional
17854.0,functional
15790.0,non functional
41259.0,functional
57303.0,functional
65477.0,functional
36115.0,functional
5024.0,functional needs repair
26401.0,functional
50503.0,functional
37724.0,functional
62604.0,functional
60534.0,functional
59230.0,non functional
70007.0,functional
44320.0,non functional
44300.0,functional
41079.0,non functional
36488.0,functional
46936.0,functional
51117.0,functional
21611.0,functional
55628.0,functional
70627.0,functional
56387.0,functional
64164.0,functional
211.0,functional
37448.0,functional
43859.0,functional
55991.0,functional
67415.0,functional
4815.0,functional
68895.0,functional
7529.0,functional
42134.0,functional
25759.0,functional
46155.0,non functional
46770.0,functional
40396.0,non functional
10161.0,non functional
68598.0,functional
65668.0,non functional
20689.0,functional
56474.0,functional
35602.0,non functional
21596.0,functional
10972.0,functional
34504.0,functional
26729.0,functional
33566.0,functional
60252.0,functional
44621.0,non functional
7735.0,functional
71771.0,functional
54855.0,non functional
53293.0,functional
20396.0,functional
46415.0,non functional
26014.0,functional
13069.0,functional
12438.0,non functional
29991.0,functional
55410.0,functional
57016.0,functional
30747.0,non functional
17037.0,functional
66182.0,functional
59989.0,functional
57515.0,functional
30252.0,functional
68035.0,functional
5458.0,functional
26151.0,functional
59485.0,non functional
43995.0,non functional
18700.0,functional
60209.0,non functional
33950.0,functional
5031.0,functional
69205.0,functional
71438.0,functional
29381.0,functional
53476.0,non functional
59701.0,functional
25204.0,functional
59623.0,functional
4256.0,functional
71737.0,non functional
56498.0,functional
15268.0,non functional
4932.0,functional
68591.0,functional
30743.0,non functional
32203.0,functional
66855.0,functional
56575.0,functional
66689.0,functional
26201.0,functional
62446.0,functional
68896.0,functional
4285.0,non functional
58304.0,non functional
1090.0,functional
56425.0,functional
5448.0,non functional
58864.0,functional
3294.0,non functional
59793.0,functional
22124.0,non functional
29314.0,functional
48488.0,functional
45616.0,non functional
61676.0,functional
70593.0,functional
44518.0,functional
71455.0,non functional
15000.0,functional
61442.0,functional
15983.0,functional
37233.0,functional
22220.0,functional
31231.0,functional
1795.0,functional
34190.0,non functional
7104.0,functional
71818.0,functional
13527.0,functional
20332.0,non functional
16943.0,functional
43641.0,functional
42880.0,functional
47758.0,functional
62580.0,functional
45459.0,functional
46129.0,functional
27706.0,non functional
70080.0,functional
28446.0,functional
6610.0,functional
3554.0,functional
4691.0,functional
19103.0,functional
27372.0,non functional
3735.0,non functional
57310.0,functional
23690.0,non functional
16483.0,functional
30119.0,functional
57721.0,non functional
50631.0,functional
71776.0,functional
40418.0,non functional
8683.0,functional
24816.0,functional
31418.0,functional
61889.0,functional needs repair
54922.0,functional
66417.0,functional
41927.0,non functional
61208.0,functional
33786.0,functional
66677.0,functional
48550.0,functional
23063.0,functional needs repair
27690.0,functional
48021.0,non functional
44126.0,functional
13873.0,functional
49418.0,functional
30356.0,functional
48082.0,functional
72114.0,functional needs repair
7421.0,functional
22275.0,functional
24609.0,functional
27332.0,non functional
20951.0,functional
33633.0,non functional
26713.0,functional
40360.0,non functional
11383.0,non functional
43349.0,non functional
28954.0,non functional
36421.0,functional
2116.0,functional
54232.0,non functional
37376.0,non functional
24479.0,functional
28364.0,functional
26169.0,functional
6752.0,non functional
50594.0,non functional
50856.0,functional
22568.0,functional
17831.0,functional
20238.0,functional
59665.0,non functional
36675.0,non functional
59115.0,functional
46658.0,functional
47812.0,functional
60337.0,functional
5925.0,non functional
31724.0,non functional
18356.0,functional
1949.0,functional
2167.0,non functional
53020.0,non functional
24037.0,functional
35004.0,non functional
8176.0,functional
62817.0,functional
44223.0,functional
48211.0,functional
72329.0,non functional
65035.0,functional
9044.0,functional
3890.0,functional
51633.0,non functional
54844.0,functional
33149.0,functional
40421.0,functional
27362.0,non functional
66893.0,functional
31148.0,functional
3362.0,functional
51273.0,functional
2769.0,functional
31711.0,non functional
31865.0,functional
30803.0,non functional
8755.0,functional
48751.0,functional
45069.0,functional
35483.0,functional
10863.0,functional
46944.0,functional
17175.0,functional
63331.0,non functional
33245.0,non functional
47058.0,functional
31091.0,functional
21102.0,functional
15897.0,functional
60918.0,functional
15964.0,non functional
63592.0,functional
48162.0,functional
55336.0,functional
23352.0,non functional
6273.0,functional
21356.0,functional
5093.0,functional
13518.0,functional
63302.0,functional
67702.0,non functional
42060.0,functional
34084.0,non functional
39302.0,functional
43093.0,functional
6677.0,functional
60475.0,functional needs repair
58084.0,non functional
27102.0,non functional
49393.0,functional
32029.0,functional
2534.0,non functional
29386.0,non functional
72884.0,functional
49553.0,functional
37640.0,functional
52508.0,functional
34229.0,functional
26645.0,non functional
72591.0,non functional
19022.0,non functional
6843.0,non functional
58105.0,functional
27222.0,non functional
12353.0,non functional
13469.0,functional needs repair
65600.0,non functional
66340.0,non functional
20533.0,functional
2638.0,non functional
41245.0,non functional
43236.0,non functional
61688.0,functional
19508.0,non functional
8407.0,functional
71177.0,functional
4740.0,functional
47394.0,functional
20283.0,functional needs repair
13542.0,non functional
32220.0,functional
50079.0,functional
7409.0,functional
67526.0,functional
65825.0,non functional
65748.0,functional
12304.0,non functional
16886.0,functional
62540.0,functional
38544.0,functional
36281.0,functional needs repair
54460.0,functional
33503.0,functional
7085.0,functional
31584.0,functional
57994.0,non functional
24268.0,non functional
32295.0,functional
56790.0,functional
37155.0,non functional
9050.0,functional
10367.0,functional
41842.0,functional
43939.0,functional
52426.0,non functional
47664.0,functional
20760.0,functional
10490.0,functional
22461.0,non functional
16069.0,functional
47408.0,non functional
48598.0,functional
34799.0,functional
43548.0,non functional
63173.0,functional
9774.0,non functional
5586.0,functional
51441.0,functional
29407.0,functional
14925.0,functional
7545.0,non functional
59994.0,functional
41183.0,functional
21300.0,non functional
11250.0,functional
20863.0,functional
59895.0,functional
48954.0,functional
73416.0,functional
15152.0,functional
23013.0,non functional
70529.0,functional
17961.0,non functional
2498.0,non functional
72551.0,functional
61577.0,non functional
911.0,functional
41945.0,functional
23227.0,functional
35464.0,functional
40170.0,functional
25137.0,functional
17958.0,functional
42310.0,functional
24925.0,functional
16288.0,non functional
22892.0,functional
53395.0,functional
71225.0,functional
66085.0,non functional
7992.0,non functional
26488.0,non functional
29089.0,functional
57488.0,functional
42568.0,functional
62342.0,functional
6042.0,functional
55931.0,functional
50120.0,non functional
14780.0,functional
65623.0,functional
17926.0,functional
21498.0,non functional
18899.0,functional
25993.0,functional
72535.0,functional
51289.0,functional
27104.0,non functional
30354.0,functional
54408.0,functional
25350.0,functional
36398.0,functional
67096.0,functional
47684.0,functional
73219.0,non functional
49739.0,functional
110.0,non functional
40616.0,functional
3350.0,functional
68614.0,non functional
2016.0,functional
44757.0,functional
48832.0,non functional
5270.0,functional
2801.0,functional
41269.0,functional
19326.0,functional
34202.0,functional
42911.0,functional needs repair
22262.0,functional
15408.0,functional
50064.0,functional
60181.0,functional
69782.0,functional
57210.0,functional
62568.0,non functional
73904.0,functional
38504.0,non functional
16951.0,functional
11940.0,functional
45124.0,functional
41573.0,functional
68579.0,functional
3805.0,functional
62667.0,functional
36172.0,functional
53569.0,non functional
28618.0,non functional
19459.0,functional
3664.0,non functional
19947.0,functional
31071.0,functional
55861.0,non functional
38218.0,functional
39255.0,functional
51942.0,functional
50790.0,functional needs repair
17930.0,non functional
698.0,non functional
21774.0,functional
11529.0,functional
38015.0,non functional
53402.0,functional needs repair
55762.0,functional
4298.0,functional
